,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,ExterQualOrigin,ExterCondOrigin,GarageQualOrigin,GarageCondOrigin,FireplaceQuOrigin,KitchenQualOrigin,HeatingQCOrigin,BsmtQualOrigin,BsmtExposureOrigin,BsmtFinType1Origin,BsmtFinType2Origin,FunctionalOrigin,GarageFinishOrigin,FenceOrigin,NewHouse,Season,TotalArea
778,20,RL,100,13350,Pave,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,TA,1,5,762,1,0,102,864,GasA,3,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,8,1,2,Attchd,1974,1,2,440,3,3,Y,241,0,0,0,0,0,None,2,None,0,6,2006,WD,Normal,142500,TA,TA,TA,TA,Fa,TA,TA,TA,No,ALQ,Unf,Typ,Unf,MnPrv,0,1,17647
779,90,RH,60,8400,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320,3,3,Slab,0,None,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,3,10,8,2,3,Detchd,1977,1,2,630,3,3,Y,0,0,0,0,0,0,None,0,None,0,10,2007,WD,Normal,144000,TA,TA,TA,TA,TA,TA,TA,None,None,None,None,Typ,Unf,None,0,0,13450
780,90,RL,78,10530,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90,3,3,CBlock,4,TA,4,6,975,1,0,0,975,GasA,3,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,3,4,8,0,0,Attchd,1977,1,2,504,3,3,Y,0,0,0,0,0,0,None,0,None,0,5,2006,WD,Normal,135000,TA,TA,TA,TA,None,TA,TA,Gd,Gd,GLQ,Unf,Typ,Unf,None,0,1,15160
781,20,RL,63,7875,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,3,3,PConc,4,Gd,1,1,0,1,0,1237,1237,GasA,4,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,3,6,8,1,3,Attchd,1995,2,2,402,3,3,Y,220,21,0,0,0,0,None,0,None,0,6,2007,WD,Normal,176000,TA,TA,TA,TA,TA,TA,Gd,Gd,No,Unf,Unf,Typ,Fin,None,0,1,13599
782,60,RL,65,7153,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0,4,4,PConc,4,TA,1,5,387,1,0,374,761,GasA,5,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,4,7,8,0,0,Attchd,1992,1,2,484,3,3,Y,0,124,0,0,0,0,None,0,None,0,7,2006,WD,Normal,175900,Gd,Gd,TA,TA,None,Gd,Ex,Gd,No,ALQ,Unf,Typ,RFn,None,0,1,12554
783,20,RL,67,16285,Pave,None,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,1,1,0,1,0,1413,1413,GasA,5,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,4,6,8,0,0,Attchd,2001,1,2,605,3,3,Y,0,33,0,0,0,0,None,0,None,0,6,2009,WD,Normal,187100,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,1,22676
784,85,RL,67.45739396,9101,Pave,None,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104,3,4,PConc,4,TA,3,6,1097,1,0,0,1097,GasA,5,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,4,4,8,1,3,Attchd,1978,2,2,602,3,3,Y,303,30,0,0,0,0,None,0,None,0,7,2009,WD,Normal,165500,TA,Gd,TA,TA,TA,Gd,Ex,Gd,Av,GLQ,Unf,Typ,Fin,None,0,1,14621.45739
785,75,RM,35,6300,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,3,CBlock,3,TA,1,1,0,1,0,742,742,GasA,5,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,3,9,8,1,4,None,1914,0,0,0,0,0,Y,0,291,134,0,0,0,None,0,None,0,6,2008,WD,Normal,128000,TA,TA,None,None,Gd,TA,Ex,TA,No,Unf,Unf,Typ,None,None,0,1,11212
786,20,RL,69.9642766,9790,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,CBlock,3,TA,1,3,251,2,630,491,1372,GasA,3,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,3,7,8,1,4,Attchd,1967,1,2,457,3,3,Y,0,0,0,0,197,0,None,0,None,0,9,2009,WD,Normal,161500,TA,TA,TA,TA,Gd,TA,TA,TA,No,Rec,LwQ,Typ,Unf,None,0,0,15941.96428
787,50,RM,60,10800,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,PConc,2,TA,1,2,686,1,0,0,686,GasA,3,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,3,7,8,0,0,Detchd,1961,1,1,416,3,3,Y,0,0,196,0,0,0,None,0,Shed,1200,6,2010,WD,Normal,139000,TA,Gd,TA,TA,None,TA,TA,Fa,No,LwQ,Unf,Typ,Unf,None,0,1,16148
788,60,RL,76,10142,Pave,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,1,6,656,1,0,300,956,GasA,5,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,4,8,8,0,0,BuiltIn,2004,1,2,618,3,3,Y,0,45,0,0,0,0,None,0,None,0,1,2010,WD,Normal,233000,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,0,0,16961
789,20,RM,50,6000,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,1,1,0,1,0,901,901,GasA,5,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,3,4,8,0,0,Detchd,1954,1,1,281,2,3,Y,0,0,0,0,0,0,None,0,None,0,8,2008,WD,Normal,107900,TA,TA,Fa,TA,None,TA,Ex,TA,No,Unf,Unf,Typ,Unf,None,0,0,9935
790,60,RL,78.11849973,12205,Pave,None,IR1,Low,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157,3,3,CBlock,3,Fa,4,2,568,1,0,264,832,GasA,4,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,4,9,8,0,0,Attchd,1966,2,2,444,3,3,Y,133,168,0,0,0,0,None,0,None,0,7,2007,WD,Normal,187500,TA,TA,TA,TA,None,Gd,Gd,TA,Gd,LwQ,Unf,Typ,Fin,None,0,1,19023.1185
791,120,RL,43,3182,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11,4,3,PConc,4,TA,1,6,16,1,0,1129,1145,GasA,5,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,4,5,8,1,4,Attchd,2005,2,2,397,3,3,Y,100,16,0,0,0,0,None,0,None,0,9,2009,WD,Normal,160200,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,No,GLQ,Unf,Typ,Fin,None,0,0,8329
792,80,RL,75.27615824,11333,Pave,None,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,TA,3,5,539,1,0,490,1029,GasA,3,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,3,5,8,2,3,Attchd,1976,1,2,539,3,3,Y,120,0,0,0,0,0,None,0,None,0,5,2007,WD,Normal,146800,TA,TA,TA,TA,TA,TA,TA,Gd,Av,ALQ,Unf,Typ,RFn,None,0,1,16249.27616
793,60,RL,92,9920,Pave,None,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,4,TA,3,6,862,1,0,255,1117,GasA,5,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,3,8,8,1,3,Attchd,1997,1,2,455,3,3,Y,180,130,0,0,0,0,None,0,None,0,6,2007,WD,Normal,269790,Gd,TA,TA,TA,TA,TA,Ex,Gd,Av,GLQ,Unf,Typ,Unf,None,0,1,17037
794,20,RL,76,9158,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140,4,3,PConc,4,TA,3,1,0,1,0,1496,1496,GasA,5,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,4,7,8,0,0,Attchd,2007,2,2,474,3,3,Y,168,130,0,0,0,0,None,0,None,0,6,2007,New,Partial,225000,Gd,TA,TA,TA,None,Gd,Ex,Gd,Av,Unf,Unf,Typ,Fin,None,1,1,16130
795,60,RL,73.59347797,10832,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,4,TA,1,1,0,1,0,712,712,GasA,5,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,4,7,8,1,3,Attchd,1994,2,2,409,3,3,Y,143,46,0,0,0,0,None,0,Shed,500,10,2008,WD,Normal,194500,Gd,TA,TA,TA,TA,Gd,Ex,Gd,No,Unf,Unf,Typ,Fin,None,0,0,16717.59348
796,60,RL,70,8400,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,3,3,CBlock,4,TA,1,1,0,1,0,650,650,GasA,3,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,3,7,8,1,3,Attchd,1980,1,2,476,3,3,Y,0,50,0,0,204,0,None,2,None,0,4,2010,WD,Normal,171000,TA,TA,TA,TA,TA,TA,TA,Gd,No,Unf,Unf,Typ,Unf,MnPrv,0,0,13758
797,20,RL,71,8197,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148,3,3,CBlock,3,TA,1,1,0,1,0,660,660,GasA,5,Y,SBrkr,1285,0,0,1285,0,0,1,1,3,1,3,7,8,1,3,Attchd,1977,1,2,528,3,3,Y,138,0,0,0,0,0,None,2,None,0,4,2007,WD,Normal,143500,TA,TA,TA,TA,TA,TA,Ex,TA,No,Unf,Unf,Typ,RFn,MnPrv,0,0,12972
798,20,RL,57,7677,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,TA,1,4,570,1,0,203,773,GasA,4,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,3,4,8,0,0,Attchd,1953,1,1,240,3,3,Y,0,0,0,0,0,0,None,0,None,0,4,2008,WD,Abnorml,110000,TA,TA,TA,TA,None,TA,Gd,TA,No,BLQ,Unf,Typ,Unf,None,0,0,11066
799,60,RL,104,13518,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860,5,3,PConc,5,TA,1,1,0,1,0,1926,1926,GasA,5,Y,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,5,11,8,2,4,BuiltIn,2009,2,3,820,3,3,Y,144,78,0,0,0,0,None,0,None,0,7,2009,New,Partial,485000,Ex,TA,TA,TA,Gd,Ex,Ex,Ex,No,Unf,Unf,Typ,Fin,None,0,1,25656
800,50,RL,60,7200,Pave,None,Reg,Lvl,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252,3,3,BrkTil,4,TA,1,5,569,1,0,162,731,GasA,5,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,3,Detchd,1939,1,1,240,3,3,Y,0,0,264,0,0,0,None,2,None,0,6,2007,WD,Normal,175000,TA,TA,TA,TA,TA,Gd,Ex,Gd,No,ALQ,Unf,Typ,Unf,MnPrv,0,1,13014
801,60,RL,79,12798,Pave,None,IR1,HLS,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,4,6,462,1,0,154,616,GasA,4,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,0,Attchd,1997,1,2,603,3,3,Y,403,114,185,0,0,0,None,0,Shed,400,5,2008,WD,Normal,200000,TA,TA,TA,TA,None,Gd,Gd,Gd,Gd,GLQ,Unf,Typ,RFn,None,0,1,18790
802,30,RM,40,4800,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,1,2,197,1,0,999,1196,GasA,5,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,3,5,8,0,0,Detchd,1957,1,2,440,3,3,Y,0,0,0,0,0,0,None,0,None,0,7,2007,WD,Normal,109900,TA,TA,TA,TA,None,TA,Ex,TA,No,LwQ,Unf,Typ,Unf,None,0,1,10064
803,60,RL,63,8199,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0,4,3,PConc,4,TA,3,6,648,1,0,80,728,GasA,5,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,4,7,8,1,4,Attchd,2005,2,2,410,3,3,Y,36,18,0,0,0,0,None,0,None,0,10,2008,WD,Normal,189000,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Av,GLQ,Unf,Typ,Fin,None,0,0,13094
804,60,RL,107,13891,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424,5,3,PConc,5,TA,4,1,0,1,0,1734,1734,GasA,5,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,5,12,8,1,4,BuiltIn,2009,1,3,1020,3,3,Y,52,170,0,0,192,0,None,0,None,0,1,2009,New,Partial,582933,Ex,TA,TA,TA,Gd,Ex,Ex,Ex,Gd,Unf,Unf,Typ,RFn,None,0,0,24968
805,20,RL,75,9000,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,1,2,812,1,0,124,936,GasA,3,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,0,Attchd,1954,1,1,286,3,3,Y,0,0,0,0,0,0,None,1,None,0,6,2006,WD,Family,118000,TA,TA,TA,TA,None,TA,TA,TA,No,LwQ,Unf,Min1,Unf,GdWo,0,1,13489
806,20,RL,91,12274,Pave,None,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256,4,3,PConc,4,TA,1,1,0,1,0,1417,1417,GasA,5,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,5,6,8,0,0,Attchd,2008,1,2,554,3,3,Y,0,60,0,0,0,0,None,0,None,0,7,2008,New,Partial,227680,Gd,TA,TA,TA,None,Ex,Ex,Gd,No,Unf,Unf,Typ,RFn,None,1,1,18925
807,80,RL,75,9750,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,3,TA,3,5,400,3,480,100,980,GasA,4,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,3,6,8,0,0,Attchd,1967,2,1,384,3,3,Y,68,0,0,0,0,0,None,0,None,0,10,2006,WD,Normal,135500,TA,TA,TA,TA,None,TA,Gd,TA,Av,ALQ,Rec,Typ,Fin,None,0,0,14197
808,70,RL,144,21384,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,4,6,1309,1,0,15,1324,GasA,5,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,4,6,8,1,3,Attchd,1923,1,2,528,3,3,Y,0,312,0,0,0,0,None,0,None,0,5,2009,WD,Normal,223500,TA,TA,TA,TA,TA,Gd,Ex,TA,Gd,GLQ,Unf,Typ,RFn,None,0,1,28168
809,80,RL,85,13400,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047,3,3,CBlock,3,TA,3,5,516,4,128,380,1024,GasA,3,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,8,1,4,Attchd,1966,1,2,484,3,3,Y,0,0,0,0,0,0,None,1,None,0,6,2006,WD,Normal,159950,TA,TA,TA,TA,Gd,TA,TA,TA,Av,ALQ,BLQ,Typ,RFn,GdWo,0,1,19236
810,75,RM,90,8100,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0,3,3,PConc,3,TA,1,1,0,1,0,849,849,GasA,3,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,3,11,8,0,0,Detchd,1910,1,2,360,2,1,N,40,156,0,0,0,0,None,2,None,0,11,2009,WD,Normal,106000,TA,TA,Fa,Po,None,TA,TA,TA,No,Unf,Unf,Typ,Unf,MnPrv,0,0,14720
811,20,RL,78,10140,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99,3,3,CBlock,3,TA,1,5,663,2,377,0,1040,GasA,2,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,4,5,8,1,2,Attchd,1974,1,2,484,3,3,Y,265,0,0,0,0,648,Fa,4,None,0,1,2006,WD,Normal,181000,TA,TA,TA,TA,Fa,Gd,Fa,TA,No,ALQ,LwQ,Typ,RFn,GdPrv,0,0,16412
812,120,RM,47.10626285,4438,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,4,3,PConc,4,TA,4,6,662,1,0,186,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,4,8,1,4,Attchd,2004,2,2,420,3,3,Y,140,0,0,0,0,0,None,0,None,0,6,2008,ConLD,Normal,144500,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Gd,GLQ,Unf,Typ,Fin,None,0,1,8606.106263
813,20,C (all),66,8712,Grvl,None,Reg,Bnk,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,2,3,CBlock,3,TA,3,1,0,1,0,540,540,GasA,3,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,0,Basment,1952,1,2,504,3,3,N,0,0,0,0,0,0,None,0,Shed,54,6,2010,WD,Alloca,55993,Fa,TA,TA,TA,None,Fa,TA,TA,Av,Unf,Unf,Typ,Unf,None,0,1,12450
814,20,RL,75,9750,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243,3,3,CBlock,3,TA,1,3,608,1,0,834,1442,GasA,4,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,3,7,8,0,0,Attchd,1958,1,1,301,3,3,Y,0,0,275,0,0,0,None,0,Shed,500,4,2007,COD,Normal,157900,TA,TA,TA,TA,None,TA,Gd,TA,No,Rec,Unf,Typ,RFn,None,0,0,16412
815,50,RL,45,8248,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,3,TA,1,1,0,1,0,686,686,GasW,4,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,2,7,8,0,0,Detchd,1955,1,1,280,3,3,P,207,0,96,0,0,0,None,0,None,0,7,2006,WD,Normal,116000,TA,TA,TA,TA,None,Fa,Gd,TA,No,Unf,Unf,Typ,Unf,None,0,1,12748
816,20,RL,48,12137,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442,3,3,PConc,4,TA,1,1,0,1,0,1649,1649,GasA,5,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,0,Attchd,1998,1,2,598,3,3,Y,0,34,0,0,0,0,None,0,None,0,5,2010,WD,Normal,224900,TA,TA,TA,TA,None,Gd,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,1,19879
817,20,RL,75.58108229,11425,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,TA,1,4,486,1,0,522,1008,GasA,4,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,3,4,8,1,4,Attchd,1954,1,1,275,3,3,Y,0,0,120,0,0,0,None,0,None,0,7,2006,WD,Normal,137000,TA,TA,TA,TA,Gd,TA,Gd,TA,No,BLQ,Unf,Typ,RFn,None,0,1,15927.58108
818,20,RL,81.44016208,13265,Pave,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148,4,3,PConc,4,TA,1,6,1218,1,0,350,1568,GasA,5,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,4,7,8,2,4,Attchd,2002,1,3,857,3,3,Y,150,59,0,0,0,0,None,0,None,0,7,2008,WD,Normal,271000,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,0,1,21074.44016
819,80,RL,80,8816,Pave,None,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80,3,3,CBlock,3,TA,3,6,504,1,0,506,1010,GasA,4,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,3,6,8,0,0,Attchd,1971,1,2,440,3,3,Y,0,0,0,0,0,0,None,2,None,0,6,2010,WD,Normal,155000,TA,TA,TA,TA,None,TA,Gd,TA,Av,GLQ,Unf,Typ,Unf,MnPrv,0,1,13540
820,120,RL,44,6371,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128,4,3,PConc,4,TA,2,6,733,1,0,625,1358,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4,Attchd,2010,1,2,484,3,3,Y,192,35,0,0,0,0,None,0,None,0,6,2010,New,Partial,224000,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Mn,GLQ,Unf,Typ,RFn,None,0,1,12686
821,60,RL,72,7226,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,1,1,0,1,0,798,798,GasA,5,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,4,6,8,0,0,Attchd,2003,1,2,595,3,3,Y,0,45,0,0,0,0,None,0,None,0,6,2008,WD,Normal,183000,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,1,12814
822,20,RM,60,6000,Pave,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,2,3,CBlock,2,TA,1,1,0,1,0,936,936,GasA,3,N,SBrkr,936,0,0,936,0,0,1,0,2,1,3,4,6,0,0,Detchd,1974,1,2,576,3,3,Y,0,32,112,0,0,0,None,0,None,0,2,2009,WD,Normal,93000,Fa,TA,TA,TA,None,TA,TA,Fa,No,Unf,Unf,Min2,Unf,None,0,0,10524
823,60,RL,78.72102642,12394,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,4,1,0,1,0,847,847,GasA,5,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,4,BuiltIn,2003,2,2,433,3,3,Y,100,48,0,0,0,0,None,0,None,0,10,2007,WD,Family,225000,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Gd,Unf,Unf,Typ,Fin,None,0,0,18213.72103
